"","lambdas","alpha_intra","alpha_generic","gamma_H_generic","gamma_FV_generic","focal","year","complexity.plant","complexity.animal"
"1",0.953358224253894,0.0025711059774145,-0.0147762037573074,0.148274873991137,0.0980859153240123,"CETE","All","class","group"
"2",0.946409544088056,-0.0450925651949897,0.0250809361031181,0.107252471355136,0.0101244723740549,"CETE","All","class","group"
"3",0.945901302319714,-0.0063924182241254,0.0352321287121868,0.114806752678236,0.0314295483145128,"CETE","All","class","group"
"4",0.956437139284464,-0.0805157589814027,-0.00787281984192401,0.0940248043713452,0.0938587544711533,"CETE","All","class","group"
"5",0.949828430089412,0.0246080472330155,0.000255076657630138,0.0702218814886895,0.105797955679389,"CETE","All","class","group"
"6",0.951814962413043,0.0507808765257898,-0.00440895298613875,0.112059786556524,0.050814174357481,"CETE","All","class","group"
"7",0.955857147408954,0.0180295958501748,-0.0131891415262323,0.0509139751769416,0.0296251998767726,"CETE","All","class","group"
"8",0.952415840123231,0.0182283425800922,-0.0158443840962742,0.101636634552255,-0.0395048845635272,"CETE","All","class","group"
"9",0.945162484317831,0.0630554188815264,0.0349116227763993,0.0827496206964144,0.0263736378022339,"CETE","All","class","group"
"10",0.950116677729576,0.0583565338378917,-0.00268564464683474,0.0505732506033881,0.0160522415333273,"CETE","All","class","group"
"11",0.947111121474082,0.0536927313807543,0.00588442941902945,0.146913560394851,0.0778341356685509,"CETE","All","class","group"
"12",0.958639278392881,0.0197900879934478,-0.0157482044806643,0.050474196720121,0.0404795053854452,"CETE","All","class","group"
"13",0.946666498717336,0.0549088114605811,0.0225632588528968,0.141933105876656,-0.00367921754051731,"CETE","All","class","group"
"14",0.953752483757368,-0.00439024235512298,-0.0296308994527401,0.0522482468576454,0.0021693012219564,"CETE","All","class","group"
"15",0.952573630659303,0.107583913512343,-0.000562773266670424,0.06072123212236,0.0355639602705892,"CETE","All","class","group"
"16",0.949315976264039,0.0267416500902953,0.0105051385636763,0.0668921795988067,0.0884844713071741,"CETE","All","class","group"
"17",0.946159453055269,0.0985388526282946,0.0251926947037295,0.0938308819286317,0.0305914866196719,"CETE","All","class","group"
"18",0.949429799395421,0.0143774229410147,-0.0074645097962599,0.131837302207848,0.0532204042469931,"CETE","All","class","group"
"19",0.955263668344657,-0.0276584793664121,-0.00589106716888799,0.116397791472497,0.0898014937397162,"CETE","All","class","group"
"20",0.952053870892561,-0.0697796314950662,-0.000950734167531997,0.159620274908003,-0.0359922702316881,"CETE","All","class","group"
"21",0.948061182497029,0.0629187923097658,0.00387538137000654,0.0420422400084456,0.0478981748999441,"CETE","All","class","group"
"22",0.940660198089202,0.0683548881283123,0.0231710474072941,0.132949505052173,0.0219045638556324,"CETE","All","class","group"
"23",0.948586793905092,0.0394675769853532,0.0269363364622139,0.0911284415204374,0.00878814037591493,"CETE","All","class","group"
"24",0.942442845415814,-0.00586180905263511,0.0796199947239422,0.119914043491356,0.0538283932909609,"CETE","All","class","group"
"25",0.948546931095517,0.0222011656383065,0.00922160695418928,0.0944608110419058,-0.0145625965514946,"CETE","All","class","group"
"26",0.952397779498752,-0.0229051295250529,0.0202188131016501,0.0790004043093997,0.117177732832027,"CETE","All","class","group"
"27",0.955061544905559,0.07044047119719,-0.0223200397626998,0.0717569830546903,-0.0546765923703638,"CETE","All","class","group"
"28",0.944932199761898,0.106228550510169,0.0467359090323447,0.0961896904214864,0.00315900306940852,"CETE","All","class","group"
"29",0.950554260037577,0.0382434740691737,0.0065280237773897,0.110532643650596,0.0277102569387338,"CETE","All","class","group"
"30",0.955816144673267,0.162428558021197,-0.0185587439293585,0.0469424744408135,0.0629617366339622,"CETE","All","class","group"
"31",0.950770846570682,-0.0210164299725512,0.0308318496362483,0.092125312746581,0.0937092809151278,"CETE","All","class","group"
"32",0.95451033656827,0.0268717742697022,-0.00889290194919279,0.0960079839312379,0.0227008524963239,"CETE","All","class","group"
"33",0.9434822621736,-0.0461352775090283,0.0475995685245192,0.0927449508163799,0.0709505861457817,"CETE","All","class","group"
"34",0.953985859983599,0.0231030531905234,-0.0179112974181466,0.145561056787187,0.0929451514382803,"CETE","All","class","group"
"35",0.947836022681503,-0.0224261786414427,0.025953784346596,0.11313685520076,-0.00320217152144011,"CETE","All","class","group"
"36",0.954474974378961,0.00946594220749053,-0.01088467943663,0.10769079428237,0.00336861026365354,"CETE","All","class","group"
"37",0.951433026924172,0.0104144604757861,0.0117612965166425,0.113987692315443,0.0276335956708078,"CETE","All","class","group"
"38",0.955735814790244,-0.0636970317484898,-0.0167516561077814,0.0610756490707213,0.0125698536071606,"CETE","All","class","group"
"39",0.944944582409933,0.0460688615778075,0.0168388638491193,0.113163882946866,0.105760071806295,"CETE","All","class","group"
"40",0.94731125766529,0.0927297905115601,0.0109453966156445,0.0363784851429422,0.0465075306058515,"CETE","All","class","group"
"41",0.95519082238992,0.0313436407705248,-0.00241487142468833,0.0647243907964996,0.0898651883318613,"CETE","All","class","group"
"42",0.946281410372679,0.000422002632367802,0.0421695848907402,0.121838028737415,0.100533202316796,"CETE","All","class","group"
"43",0.945230749186806,0.0229164895460703,0.0150397487575247,0.078867319305253,0.1434343231212,"CETE","All","class","group"
"44",0.956052600290351,0.0424852536922073,-0.000847442913130547,0.0307485597926043,-0.0244978705852579,"CETE","All","class","group"
"45",0.951512607784784,-0.0737632817440048,0.0300572306733276,0.116498526593375,0.133108886146686,"CETE","All","class","group"
"46",0.946250094841674,0.124248860755863,0.0172556412234843,0.117232770229534,0.0245693296252632,"CETE","All","class","group"
"47",0.951005637827476,0.0474345020228721,0.00277589643870502,0.0795030429380252,0.071508097914083,"CETE","All","class","group"
"48",0.950540213975259,-0.0393933568101648,0.0112116333894288,0.121649692548044,0.0169492450708384,"CETE","All","class","group"
"49",0.946521823675045,0.00753469490040315,0.0196984704339493,0.110465583550299,0.0409617650814865,"CETE","All","class","group"
"50",0.949499675445944,0.0256622814604266,0.0280187766223685,0.0543979308637283,-0.0108900275580417,"CETE","All","class","group"
"51",0.947237163057572,0.0858636161082509,0.00732192175020763,0.13441244077402,0.0270248931956185,"CETE","All","class","group"
"52",0.945487950089377,-0.0219928633556435,0.0675483104086885,0.11133925313685,-0.0265894434769921,"CETE","All","class","group"
"53",0.949570307918827,0.0234374584535326,-0.0030645725309788,0.103146972232319,0.00638629312437279,"CETE","All","class","group"
"54",0.95328097707407,-0.0389972252418074,-0.00673494995904966,0.130063507228132,0.121337415270204,"CETE","All","class","group"
"55",0.957392479789765,-0.0712387862913613,0.0176498321324796,0.153942110682346,0.0527555376954092,"CETE","All","class","group"
"56",0.946386406924076,0.0138824461323659,0.0424601123410315,0.0790415233437897,0.0156793546047561,"CETE","All","class","group"
"57",0.948246484259933,0.0772996281066844,-0.00383419545730068,0.136259901980112,0.0041719323088545,"CETE","All","class","group"
"58",0.952849647597608,0.00481979728938553,0.00583453477196505,0.116479414916861,-0.0933103763499788,"CETE","All","class","group"
"59",0.948190728820129,0.072333328125727,0.0321662820033501,0.0852594618824359,-0.0820038405233942,"CETE","All","class","group"
"60",0.948646353407957,-0.0522967632549629,0.0484352852127872,0.132450496826275,-0.0294839499881487,"CETE","All","class","group"
"61",0.952741125584006,0.0608184849915498,-0.00129386808316634,0.0587039193087735,0.00232404344871566,"CETE","All","class","group"
"62",0.946450451793954,0.052390416090059,0.0335307467840076,0.0739774117232121,-0.0598197021909742,"CETE","All","class","group"
"63",0.941885812818338,0.0846184715437921,0.0333129496282007,0.146137755723004,0.0176613107537712,"CETE","All","class","group"
"64",0.952187076069395,-0.0618244183036036,-0.00605267163937884,0.0938218346208837,0.0781702977643374,"CETE","All","class","group"
"65",0.950958029240631,0.0295794641043483,-0.0076262830116538,0.113135795023049,0.0763075026550056,"CETE","All","class","group"
"66",0.952288227069593,0.0951551571039329,0.0145759642002143,0.152322506929654,0.0204450590378861,"CETE","All","class","group"
"67",0.947567628185011,0.109265489295095,0.00140831140897957,0.119701887791202,0.0935662435096693,"CETE","All","class","group"
"68",0.952584319080322,-0.0019850181364276,-0.0190116817758332,0.187069147676454,0.027103362217748,"CETE","All","class","group"
"69",0.946335660439763,0.0117957005266003,0.0586369178974682,0.0787963969069544,0.0445917321364735,"CETE","All","class","group"
"70",0.959413694332242,-0.0313358952912982,-0.0100860309798469,0.0682612267160962,0.0504767472700767,"CETE","All","class","group"
"71",0.945624695879778,-0.0129226268869024,0.042552934901168,0.126882133556983,0.0224975934776098,"CETE","All","class","group"
"72",0.949574595079497,-0.0362499163912833,0.0455849772667976,0.112703689839281,0.0128145347491578,"CETE","All","class","group"
"73",0.947430907824688,0.0438265563317151,0.00567178164122328,0.109631801243173,0.0504075566389933,"CETE","All","class","group"
"74",0.953293870754531,0.150045831476548,-0.0218656025584419,0.0722963931957828,-0.0133553880106633,"CETE","All","class","group"
"75",0.949312959988082,-0.0470415650666801,0.0237003482888214,0.140242832256751,0.0433056674159888,"CETE","All","class","group"
"76",0.955499116968304,0.0483629831998704,0.0175279994584678,0.0614880131875825,0.0303894920129539,"CETE","All","class","group"
"77",0.952478719382671,0.0283759960303851,0.0125458035513895,0.140445023765865,0.00103491499060152,"CETE","All","class","group"
"78",0.945198867979645,0.0837642250035298,0.00407036177618125,0.0967656195303451,0.10937348613422,"CETE","All","class","group"
"79",0.946528042251258,0.0414139307426549,0.0276241714852801,0.0848563585054441,-0.0132709681336972,"CETE","All","class","group"
"80",0.958764318374447,0.0153254525913598,-0.0111287523465897,0.123302888830854,0.026041826886145,"CETE","All","class","group"
"81",0.946050461228095,0.0689518676757286,0.0163767125446399,0.117070117851368,0.0325954728321199,"CETE","All","class","group"
"82",0.941570218532209,0.0431594028155473,0.0465277916978395,0.0446015741128274,0.0414535806862031,"CETE","All","class","group"
"83",0.942925099514833,0.0329816125261668,0.0542521728841967,0.0801454721250999,0.0725950577864561,"CETE","All","class","group"
"84",0.952620166933865,-0.015340212802226,-0.0154966599433018,0.158989503173248,0.0520707008092411,"CETE","All","class","group"
"85",0.94984934313479,0.000515083551396733,0.0263513957133643,0.138999822627715,0.0266832959112141,"CETE","All","class","group"
"86",0.947470656984991,0.0198124047025872,0.00676466053433633,0.21973828083676,0.0356240782088471,"CETE","All","class","group"
"87",0.945561349052586,0.0770666860974751,0.0209789026339764,0.0768019868733588,0.055436159111167,"CETE","All","class","group"
"88",0.953516802152575,0.0471606830541738,0.0162861987548879,0.0392942550240615,0.00855393333213512,"CETE","All","class","group"
"89",0.944538254529148,0.0436354343630123,0.00474426785094439,0.0838944288111131,0.0170505770759104,"CETE","All","class","group"
"90",0.953480661021343,0.0528874028822077,-0.0172048610894034,0.143209141206723,0.0854178827383794,"CETE","All","class","group"
"91",0.944593695287934,0.0754138657404819,0.0411635222242595,0.14054936562345,0.123559105330916,"CETE","All","class","group"
"92",0.952966292728229,0.0474688844337565,-0.0175126011446065,0.102913017249564,0.0190830454792059,"CETE","All","class","group"
"93",0.953188915257636,0.0113421008399921,0.0111033450348543,0.0488013995620914,0.0201198912280205,"CETE","All","class","group"
"94",0.950194659182469,0.0601900780327846,-0.00858985382368149,0.116670935121796,0.0706196100391176,"CETE","All","class","group"
"95",0.948218098689574,0.0404405105665155,-0.00518327245246331,0.101417953716446,-0.0253091884765308,"CETE","All","class","group"
"96",0.952771317536742,-0.0343232798918532,0.0103493900533558,0.169607904326052,0.0265024976233251,"CETE","All","class","group"
"97",0.949710926226726,0.0415467155885374,-0.00477333317578388,0.113012029911656,-0.0099168865467597,"CETE","All","class","group"
"98",0.9478860469273,0.0671503434625171,-0.0268357985447085,0.0632549244975234,0.0339772392136782,"CETE","All","class","group"
"99",0.94634678559518,0.0775438828161115,0.0317764247382777,0.125711542058493,-0.00773397378710978,"CETE","All","class","group"
"100",0.9607379132594,0.0294569255872346,-0.0504676416632369,0.0806249334295804,0.0375613925311061,"CETE","All","class","group"
"101",0.943486687252853,0.0486258351538773,0.0579470433269376,0.0600990920360939,0.104326193409255,"CETE","All","class","group"
"102",0.949341652776636,-0.00174876933801349,0.0383437846188104,0.083867812258221,0.0666580860316485,"CETE","All","class","group"
"103",0.944237189422517,0.151369900739744,0.0317036212542663,0.151056648306259,0.0604645228005043,"CETE","All","class","group"
"104",0.948918899009717,-0.0726042849467727,0.0232541036758214,0.0522906900452659,0.0459455753446661,"CETE","All","class","group"
"105",0.95035251604708,0.0880141036597581,-0.015431680568941,0.0802043361985257,0.0346998510537862,"CETE","All","class","group"
"106",0.950232054385206,0.103711675839849,-0.0108450207146292,0.0576425506946607,0.129910509593028,"CETE","All","class","group"
"107",0.958373146381276,-0.0536839335373136,0.0236313697122859,0.0226970031796812,0.124743624676835,"CETE","All","class","group"
"108",0.94563563787509,-0.00196807301093294,0.00444428199652958,0.184654197657087,-0.000812727806830683,"CETE","All","class","group"
"109",0.945819935978526,0.11297512235099,0.0321805707847347,0.118414300019344,-0.040461524394728,"CETE","All","class","group"
"110",0.949049858422907,0.0639047111243003,0.000284868648439129,0.121324327089361,-0.0472693747574383,"CETE","All","class","group"
"111",0.956115315276672,-0.0940924160051835,-0.00353776787573334,0.100847162089984,-0.00676993006941849,"CETE","All","class","group"
"112",0.956958188570844,0.13084832706615,0.00499306806634303,0.115377839387187,0.0174939410438962,"CETE","All","class","group"
"113",0.953873436695917,-0.0343255244491552,0.0112209928955609,0.0753288313158343,-0.0344799328429177,"CETE","All","class","group"
"114",0.949521498976082,0.0877487560588848,-0.0128494785295176,0.0824760795110379,-0.0314285362702469,"CETE","All","class","group"
"115",0.946841125540439,0.0681611858516098,-0.000153235414325992,0.136710285881027,0.112178046859397,"CETE","All","class","group"
"116",0.945216977467515,0.0195593910677097,0.0104735899581567,0.24544015370962,0.0375527711155914,"CETE","All","class","group"
"117",0.946446618002453,0.016712175234789,0.0255051005276183,0.0677137513200598,0.00348006133415553,"CETE","All","class","group"
"118",0.952739793155561,0.0191989011878144,0.00968734428580786,0.122789354328651,-0.0569401914992125,"CETE","All","class","group"
"119",0.955509033517216,-0.0290753102416331,-0.0175703314739355,0.125929242930914,0.0538867776771297,"CETE","All","class","group"
"120",0.94876934405476,0.110347117060855,0.0111795876358358,0.182819895879612,-0.0307481542643449,"CETE","All","class","group"
"121",0.953182132092233,0.014290698839476,0.0058829515966492,0.0845568505311689,0.0168265157044792,"CETE","All","class","group"
"122",0.940666105773034,-0.0223397563656507,0.0388728767125239,0.0878792005219776,0.00723383196278608,"CETE","All","class","group"
"123",0.95210334737762,0.0842178664883393,0.0103136415844729,0.138760690747853,-0.0140732049016075,"CETE","All","class","group"
"124",0.95417357104429,0.0301844060669607,-0.0177202896075217,0.0725179223507179,-0.0369982528928311,"CETE","All","class","group"
