"","lambdas","alpha_intra","alpha_generic","gamma_H_generic","gamma_FV_generic","focal","year","complexity.plant","complexity.animal"
"1",0.868587753035294,-0.0369197897319802,0.0486047031401451,-0.118790355114665,0.134215036510393,"CHFU","2021","class","group"
"2",0.903670965793176,-0.103324946574737,-0.0937301623854877,-0.102805963499361,0.169834458126508,"CHFU","2021","class","group"
"3",0.877379318221486,-0.0545691819842189,0.0696371821416815,0.0501116505644682,0.0630061659091715,"CHFU","2021","class","group"
"4",0.901236790758689,-0.0414331572361805,0.0693148341088259,0.00325714701511475,0.0418222263620954,"CHFU","2021","class","group"
"5",0.906556242088652,-0.0256314447920168,0.0117890015050581,0.0908032205058074,0.0218158397353489,"CHFU","2021","class","group"
"6",0.865526249874199,-0.300970188317521,0.116869145677835,0.211162681263441,0.14321525515137,"CHFU","2021","class","group"
"7",0.866265862501112,-0.106651780374191,0.0591744864251311,0.145085917485829,0.0742034450534556,"CHFU","2021","class","group"
"8",0.904936477137064,-0.0853081001243429,0.015198057384457,0.0955994278545129,0.00814067565029821,"CHFU","2021","class","group"
"9",0.890321483958385,-0.0575722038281111,0.051724881370419,0.118803298488065,0.0430784880204501,"CHFU","2021","class","group"
"10",0.910659568532793,-0.17425177097104,0.0370143191338212,0.0283136663333529,0.111835288019527,"CHFU","2021","class","group"
"11",0.902947175922248,-0.0042237790545423,0.0624482030289804,0.00183717294891566,-0.0207372414980229,"CHFU","2021","class","group"
"12",0.909927184328118,-0.0866026305398827,0.0408914695972322,-0.0190157992266876,0.0056968591326248,"CHFU","2021","class","group"
"13",0.897386750513909,-0.179746395102556,0.0251676984749789,-0.130582112297411,0.069558963012712,"CHFU","2021","class","group"
"14",0.863542460682232,-0.132175399567879,0.0451689247543337,0.0287098116205244,0.162392355231437,"CHFU","2021","class","group"
"15",0.872407149226848,-0.00192404047954764,-0.0317316820314343,-0.0358413487454938,0.122003834850185,"CHFU","2021","class","group"
"16",0.895507351412591,0.0131629828989286,0.127163438631845,-0.0209822719072809,-0.0167571608242959,"CHFU","2021","class","group"
"17",0.902989224601064,-0.0351700642990443,-0.0772779106441372,-0.128013069602028,0.1474076198559,"CHFU","2021","class","group"
"18",0.898680140195814,-0.0240051989541017,-0.00709033857699803,0.0344520763268583,0.0676293730933145,"CHFU","2021","class","group"
"19",0.877422170665414,-0.0672888276450319,0.097758472150931,-0.0992342230468601,0.106205410748809,"CHFU","2021","class","group"
"20",0.897431184716557,0.0818558726539189,0.067939333829985,-0.00495773406496892,0.0800143117604246,"CHFU","2021","class","group"
"21",0.894600507037238,-0.0135157454699127,0.0573964819019865,0.0332657169538242,0.0832827840740606,"CHFU","2021","class","group"
"22",0.890317877216311,0.100473090733761,0.0606464237990616,0.0369202143100207,0.0936333756009031,"CHFU","2021","class","group"
"23",0.874987107624426,-0.00393829706526161,-0.00445325881945546,0.0577270781944669,0.129850849714041,"CHFU","2021","class","group"
"24",0.882901425553929,-0.00425931520562706,0.099113453903289,0.0050541246168556,-0.0225548600953852,"CHFU","2021","class","group"
"25",0.90100267807437,-0.114132811367318,0.0603468299320105,-0.0417845046239799,0.0554671287444705,"CHFU","2021","class","group"
"26",0.920846454212434,-0.148238511528975,-0.0900371541947145,0.041629180009554,0.107175982431724,"CHFU","2021","class","group"
"27",0.937254160783862,-0.00682467708063106,-0.0320701968637123,-0.0475549806677073,-0.0318085470779937,"CHFU","2021","class","group"
"28",0.878641973946974,-0.0183219017592962,0.0588659202447881,0.0504442327382367,0.15006672568862,"CHFU","2021","class","group"
"29",0.896271871159881,-0.169156054578464,0.135441621484916,-0.0294708912162334,-0.0245835007035836,"CHFU","2021","class","group"
"30",0.913553046856029,0.016131412058954,0.0386731384457102,-0.0207066356327721,0.047214226169457,"CHFU","2021","class","group"
"31",0.881250381468697,0.0483450250228201,0.154153446912817,-0.0989044598411884,0.0609000472621588,"CHFU","2021","class","group"
"32",0.883110768507064,-0.0552389228744746,0.080262597296288,-0.0431194355033434,0.0300748915576943,"CHFU","2021","class","group"
"33",0.931662159916645,0.110509280275215,0.026122118899754,-0.0331496981444345,0.0112007721078098,"CHFU","2021","class","group"
"34",0.89460322411875,0.0294176282802949,-0.00609328402503395,-0.0902834747217968,0.0565324919574781,"CHFU","2021","class","group"
"35",0.91278817767956,-0.138852703313411,-0.0854206517272359,-0.023428272598721,0.0268866818652629,"CHFU","2021","class","group"
"36",0.908124171220538,0.0399577455936753,-0.00287855933561376,-0.0513791389648374,0.0201344540439974,"CHFU","2021","class","group"
"37",0.895772338631995,-0.114051266934499,-0.0509974758646528,-0.0765342220236417,0.142906702870278,"CHFU","2021","class","group"
"38",0.896990803377953,-0.15608113798877,-0.0164500536536909,-0.00303965185126595,0.148519585987415,"CHFU","2021","class","group"
"39",0.904280874613196,0.128649962092186,0.0443744704434217,-0.028217015810269,0.0268044248544231,"CHFU","2021","class","group"
"40",0.890270046023188,0.0147982335167158,0.057942325871333,-0.0389109799317775,0.0493961527651906,"CHFU","2021","class","group"
"41",0.919456749244098,0.071147154717333,-0.0646698793930739,-0.0599073960368189,0.149228150179583,"CHFU","2021","class","group"
"42",0.909742097042642,-0.020700978876241,-0.0284868968554816,0.121193329738647,0.0228346158861212,"CHFU","2021","class","group"
"43",0.891809571767485,-0.0684192823952908,0.0251325625170227,-0.0405236439232553,0.124651269083817,"CHFU","2021","class","group"
"44",0.883334600126045,0.0302503310788713,0.0143944316753351,-0.116152403543767,0.085702912596418,"CHFU","2021","class","group"
