"","lambdas","alpha_intra","alpha_generic","gamma_H_generic","gamma_FV_generic","focal","year","complexity.plant","complexity.animal"
"1",0.992639755269185,-0.185446779106799,-0.101234836024625,-0.0381866113170273,-0.00187117456197186,"HOMA","All","class","group"
"2",0.997455393117697,-0.202702017758431,-0.106129267907669,-0.0141083920553346,0.0191844374794077,"HOMA","All","class","group"
"3",0.99864279372484,-0.203068179245041,-0.13646305297187,-0.0235407292744113,0.0806238715224707,"HOMA","All","class","group"
"4",0.988501130198323,-0.203517209830355,-0.0821811980786934,0.00543206816192769,-0.0906032498178734,"HOMA","All","class","group"
"5",0.999606763044906,-0.190831980511483,-0.116844621711079,-0.0309122650655996,0.00708811099203362,"HOMA","All","class","group"
"6",0.993522490634486,-0.182285949877835,-0.128747531349041,-0.0559129777367068,-0.0173954352359653,"HOMA","All","class","group"
"7",0.995165064655315,-0.19443212861367,-0.0883136497794096,-0.00173719670453188,0.0349570027622115,"HOMA","All","class","group"
"8",0.999665112335545,-0.188211083306194,-0.125392416648802,-0.0414856511928053,0.0380924484539495,"HOMA","All","class","group"
"9",0.998880931414782,-0.179153255335737,-0.0755871966530951,-0.042343679254717,0.0278751331506059,"HOMA","All","class","group"
"10",0.997361977699785,-0.19958989551929,-0.136616359938961,-0.0344597145653861,-0.0287794404736431,"HOMA","All","class","group"
"11",0.995975599359873,-0.204814021598749,-0.066862096546379,-0.0409735347973076,0.0525481449234904,"HOMA","All","class","group"
"12",0.999399977854151,-0.186625926595115,-0.10506984900029,-0.0354472846233768,0.0567270524832206,"HOMA","All","class","group"
"13",0.990350668112225,-0.181640714699533,-0.0833221680439478,-0.0800348015469729,-0.0796151398721789,"HOMA","All","class","group"
"14",0.99817731588942,-0.19011457708323,-0.142494288832667,0.0504055077628892,0.0026582505215833,"HOMA","All","class","group"
"15",0.989990631818031,-0.1702037721928,-0.100235747775592,-0.0206224197310631,0.0301902891806102,"HOMA","All","class","group"
"16",0.988005125843732,-0.18659223467047,-0.0216438806639963,0.00834896461628331,-0.0465255566317715,"HOMA","All","class","group"
"17",0.996145157351968,-0.194383313518646,-0.0936009894775416,-0.0275012392665311,-0.0774051888906187,"HOMA","All","class","group"
"18",0.999750894652586,-0.196983263606079,-0.138253617339673,-0.0474608599861122,0.0773241934195362,"HOMA","All","class","group"
"19",0.999498062629999,-0.192347592205071,-0.0916465188309058,-0.0380004478817448,0.0274286332511559,"HOMA","All","class","group"
"20",0.999656125787285,-0.193273217751736,-0.11916402078878,-0.0130843752318675,-0.0137132288372945,"HOMA","All","class","group"
"21",0.991431396461351,-0.192896290707306,-0.0744192615906685,0.00760503444911385,-0.0553022139315857,"HOMA","All","class","group"
"22",0.999653541193275,-0.197645055566402,-0.080776700816931,-0.0203323695156838,0.0131463537298687,"HOMA","All","class","group"
"23",0.997096754179664,-0.186826771389494,-0.0999143855488533,-0.0149522719514494,0.0861826865618738,"HOMA","All","class","group"
"24",0.994703433998619,-0.187774662700106,-0.0819193448330289,-0.00539063147874827,-0.0522640092384413,"HOMA","All","class","group"
"25",0.998772931295009,-0.18214638969439,-0.0889090340650409,0.00634410877716612,0.0171249458412506,"HOMA","All","class","group"
"26",0.990990992164048,-0.179625791331163,-0.0780591552263534,-0.0337033515304767,-0.00995065460058903,"HOMA","All","class","group"
"27",0.999494215831954,-0.205594131558169,-0.14905110060576,-0.0488022505536237,-0.0176783892664634,"HOMA","All","class","group"
"28",0.991759462507538,-0.181093125937942,-0.118629492295807,0.0299706073464261,-0.0537076446450748,"HOMA","All","class","group"
"29",0.987684402667972,-0.167517282515964,-0.0829710262634971,-0.0853455315501631,0.0360165240329349,"HOMA","All","class","group"
"30",0.990204193437985,-0.176443525284256,-0.110405944475955,-0.0114961605498779,0.0299340742387805,"HOMA","All","class","group"
"31",0.996720220463983,-0.198623169584236,-0.0821137889705789,-0.0306328962744495,0.0207790613672237,"HOMA","All","class","group"
"32",0.991155819874803,-0.198254354011916,-0.064737639474162,-0.0303009372983999,-0.00284554040511801,"HOMA","All","class","group"
"33",0.999093500023316,-0.174020856996341,-0.139662751244812,-0.110081759380043,0.0504224709775139,"HOMA","All","class","group"
"34",0.998697934251753,-0.202850920707947,-0.0980587824383938,0.0226251921502307,0.0706515066305295,"HOMA","All","class","group"
"35",0.993444066618291,-0.199702514407978,-0.0911752122753736,0.00396965619991538,-0.0134127429708413,"HOMA","All","class","group"
"36",0.992233517254986,-0.198582172609101,-0.0656774268327501,-0.02828527228521,-0.0133701709397523,"HOMA","All","class","group"
"37",0.997470792770085,-0.193073550944579,-0.0686330402381476,-0.0257084982943001,-0.0093071038142114,"HOMA","All","class","group"
"38",0.999629962899252,-0.182947978423157,-0.0582034927800915,-0.100950828554253,-0.0694994205530429,"HOMA","All","class","group"
"39",0.999955960871122,-0.183187690385561,-0.114044593039616,-0.0354407778062023,0.0247654711624036,"HOMA","All","class","group"
"40",0.999540361322958,-0.191118247498591,-0.113547960352838,0.00149307513198287,0.116025244868606,"HOMA","All","class","group"
"41",0.999100007460552,-0.199525152160462,-0.115805649634603,0.0136220853737343,0.155122708013668,"HOMA","All","class","group"
"42",0.998837420127006,-0.182468374510604,-0.139775179843045,-0.046317626458062,0.0571892225896364,"HOMA","All","class","group"
"43",0.999800893289223,-0.182709786864948,-0.089785372320786,-0.0664126250082288,-0.0117376035523911,"HOMA","All","class","group"
"44",0.996950963091266,-0.192549383383561,-0.0901427498851131,-0.0185254296786648,0.0332627106910866,"HOMA","All","class","group"
"45",0.998203208149655,-0.223899156446339,-0.121874365602682,0.0197801681215705,0.0906192548350765,"HOMA","All","class","group"
"46",0.991185341391901,-0.185642055442477,-0.106728994663214,-0.0385733793760918,0.0233525960473872,"HOMA","All","class","group"
"47",0.990953938920236,-0.182823384055139,-0.108340395036083,-0.0454299225570909,-0.0646409532025355,"HOMA","All","class","group"
"48",0.999183494055757,-0.194861788117068,-0.0901655451062472,-0.114495625639417,-0.0100764188471583,"HOMA","All","class","group"
"49",0.990179257849052,-0.185765061628326,-0.105150227743301,-0.00764218970609336,0.0256180762581153,"HOMA","All","class","group"
"50",0.997462566807609,-0.191876497736473,-0.10732467793165,-0.0523742067446054,-0.0407178560611444,"HOMA","All","class","group"
"51",0.997070864245893,-0.191832280073488,-0.0990077690144653,-0.0400462982895288,0.0114574499233831,"HOMA","All","class","group"
"52",0.999052636929557,-0.178826509410853,-0.159095237089666,-0.0814048802414922,0.111082575145113,"HOMA","All","class","group"
"53",0.99973423929601,-0.181306661511642,-0.116481714147565,-0.0591912644041627,-0.00747853182762208,"HOMA","All","class","group"
"54",0.99787100668336,-0.19668597152901,-0.0920278921068733,0.0392575402556048,-0.0158778460332551,"HOMA","All","class","group"
"55",0.991581839728555,-0.218128765784755,-0.0592094727218194,0.0340936895578728,0.0647282450271445,"HOMA","All","class","group"
"56",0.996243951523066,-0.199147681946796,-0.108853783597889,-0.0434315504006669,0.0217312595196102,"HOMA","All","class","group"
"57",0.994944002386294,-0.196625888518425,-0.0838172167140316,0.0320305568307628,0.037232045487787,"HOMA","All","class","group"
"58",0.999531404811862,-0.207414033070503,-0.125953924516332,0.000237026427338522,-0.00789247258381487,"HOMA","All","class","group"
"59",0.991766777009134,-0.184311245000321,-0.0676661281685758,-0.0259620214311807,-0.0252720775231603,"HOMA","All","class","group"
